date,log_ip_daily_sa,ip_daily_sa,ip_rebased_2015m1_100,log_ip_rebased_2015m1_100
2018-01-27,4.5943983402113595,98.92859627994407,108.11868445895523,4.6832295539179745
2018-01-28,4.594138193119852,98.90286364063566,108.09056135588592,4.682969406826468
2018-01-29,4.593878046028345,98.87713769472792,108.06244556800861,4.68270925973496
2018-01-30,4.593617898936837,98.85141844047968,108.03433709342039,4.682449112643453
2018-01-31,4.59335775184533,98.82570587615048,108.00623593021908,4.682188965551946
2018-02-01,4.593097604753822,98.80000000000003,107.97814207650273,4.681928818460438
2018-02-02,4.59327788926444,98.81781371536931,107.99761061788993,4.682109102971056
2018-02-03,4.593458173775058,98.83563064256506,108.01708266946999,4.682289387481673
2018-02-04,4.593638458285676,98.85345078216639,108.03655823187582,4.682469671992292
2018-02-05,4.593818742796294,98.87127413475248,108.05603730574038,4.682649956502909
2018-02-06,4.5939990273069125,98.88910070090265,108.07551989169684,4.682830241013528
2018-02-07,4.5941793118175305,98.90693048119628,108.09500599037843,4.683010525524146
2018-02-08,4.5943595963281485,98.9247634762129,108.11449560241843,4.6831908100347635
2018-02-09,4.5945398808387665,98.94259968653212,108.13398872845038,4.683371094545382
2018-02-10,4.5947201653493845,98.96043911273368,108.1534853691078,4.6835513790559995
2018-02-11,4.594900449860003,98.97828175539739,108.17298552502443,4.683731663566618
2018-02-12,4.595080734370621,98.99612761510318,108.19248919683405,4.683911948077236
2018-02-13,4.595261018881239,99.01397669243109,108.21199638517056,4.6840922325878545
2018-02-14,4.595441303391857,99.03182898796125,108.231507090668,4.6842725170984725
2018-02-15,4.595621587902475,99.04968450227392,108.25102131396054,4.6844528016090905
2018-02-16,4.595801872413093,99.06754323594944,108.27053905568242,4.6846330861197085
2018-02-17,4.595982156923711,99.08540518956826,108.29006031646801,4.684813370630326
2018-02-18,4.596162441434329,99.10327036371096,108.30958509695184,4.684993655140945
2018-02-19,4.596342725944947,99.12113875895818,108.32911339776847,4.685173939651563
