date,log_m1_daily,m1_daily,m1_rebased_2015m1_100
2023-11-04,11.791088469036072,132070.14593719586,200.33063540116004
2023-11-05,11.792469224504416,132252.62846628678,200.60743407313075
2023-11-06,11.793849979972759,132435.3631331579,200.8846152003593
2023-11-07,11.7952307354411,132618.35028619,201.16217931128713
2023-11-08,11.796611490909443,132801.59027424603,201.44012693508716
2023-11-09,11.797992246377786,132985.08344667024,201.71845860166226
2023-11-10,11.79937300184613,133168.83015328972,201.99717484164776
2023-11-11,11.800753757314471,133352.83074441482,202.276276186412
2023-11-12,11.802134512782814,133537.0855708405,202.55576316805843
2023-11-13,11.803515268251157,133721.59498384583,202.8356363194247
2023-11-14,11.8048960237195,133906.3593351954,203.11589617408515
2023-11-15,11.806276779187842,134091.37897713954,203.39654326635076
2023-11-16,11.807657534656185,134276.65426241615,203.67757813127204
2023-11-17,11.809038290124528,134462.18554424972,203.9590013046377
2023-11-18,11.81041904559287,134647.9731763528,204.2408133229767
2023-11-19,11.811799801061213,134834.01751292733,204.52301472356032
2023-11-20,11.813180556529556,135020.31890866402,204.80560604440132
2023-11-21,11.814561311997899,135206.8777187439,205.0885878242561
2023-11-22,11.81594206746624,135393.6942988384,205.37196060262497
2023-11-23,11.817322822934583,135580.76900511127,205.65572491975496
2023-11-24,11.818703578402927,135768.10219421756,205.93988131663843
2023-11-25,11.82008433387127,135955.69422330533,206.22443033501548
2023-11-26,11.821465089339611,136143.54545001592,206.50937251737454
2023-11-27,11.822845844807954,136331.65623248555,206.79470840695453
2023-11-28,11.824226600276297,136520.02692934455,207.080438547744
2023-11-29,11.82560735574464,136708.657899719,207.36656348448346
2023-11-30,11.826988111212982,136897.54950323096,207.6530837626657
2023-12-01,11.828368866681325,137086.7021000001,207.93999992853838
2023-12-02,11.827892775484147,137021.45186164457,207.84102508742586
2023-12-03,11.827416684286966,136956.23268095916,207.7420973561484
2023-12-04,11.826940593089788,136891.0445431616,207.64321671228348
2023-12-05,11.826464501892609,136825.88743347593,207.5443831334182
2023-12-06,11.825988410695428,136760.76133713318,207.44559659715023
2023-12-07,11.82551231949825,136695.6662393722,207.3468570810891
2023-12-08,11.825036228301071,136630.60212543808,207.2481645628539
2023-12-09,11.82456013710389,136565.568980583,207.14951902007428
2023-12-10,11.824084045906712,136500.56679006678,207.05092043039167
2023-12-11,11.823607954709534,136435.59553915568,206.95236877145723
2023-12-12,11.823131863512353,136370.65521312284,206.85386402093243
2023-12-13,11.822655772315175,136305.74579724917,206.75540615649064
2023-12-14,11.822179681117996,136240.86727682193,206.65699515581485
2023-12-15,11.821703589920816,136176.0196371353,206.55863099659854
2023-12-16,11.821227498723637,136111.20286349123,206.46031365654696
2023-12-17,11.820751407526458,136046.41694119788,206.3620431133748
2023-12-18,11.82027531632928,135981.66185557074,206.2638193448078
2023-12-19,11.8197992251321,135916.93759193196,206.16564232858195
2023-12-20,11.81932313393492,135852.2441356115,206.06751204244495
2023-12-21,11.818847042737742,135787.58147194542,205.9694284641538
2023-12-22,11.818370951540562,135722.94958627693,205.87139157147627
2023-12-23,11.817894860343383,135658.34846395682,205.77340134219187
2023-12-24,11.817418769146204,135593.77809034224,205.67545775408945
2023-12-25,11.816942677949024,135529.2384507972,205.5775607849684
2023-12-26,11.816466586751845,135464.7295306934,205.47971041263992
2023-12-27,11.815990495554667,135400.2513154089,205.3819066149246
2023-12-28,11.815514404357486,135335.80379032865,205.28414936965356
2023-12-29,11.815038313160308,135271.38694084523,205.18643865466964
2023-12-30,11.81456222196313,135207.00075235747,205.08877444782502
2023-12-31,11.814086130765949,135142.64521027124,204.99115672698252
2024-01-01,11.81361003956877,135078.32029999996,204.8935854700166
2024-01-02,11.813350625660835,135043.2836497473,204.84044011791877
2024-01-03,11.8130912117529,135008.25608731015,204.78730855067627
2024-01-04,11.812831797844964,134973.2376103314,204.73419076471373
2024-01-05,11.812572383937031,134938.22821645462,204.6810867564568
2024-01-06,11.812312970029096,134903.22790332342,204.62799652233116
2024-01-07,11.81205355612116,134868.23666858263,204.57492005876438
2024-01-08,11.811794142213225,134833.25450987753,204.5218573621847
2024-01-09,11.81153472830529,134798.28142485395,204.46880842902124
2024-01-10,11.811275314397355,134763.31741115835,204.41577325570398
2024-01-11,11.811015900489421,134728.3624664381,204.36275183866437
2024-01-12,11.810756486581486,134693.41658834033,204.30974417433342
2024-01-13,11.81049707267355,134658.4797745136,204.25675025914435
2024-01-14,11.810237658765615,134623.55202260686,204.20377008953102
2024-01-15,11.80997824485768,134588.6333302696,204.15080366192802
2024-01-16,11.809718830949745,134553.72369515194,204.09785097277094
2024-01-17,11.809459417041811,134518.82311490484,204.0449120184966
2024-01-18,11.809200003133876,134483.93158717922,203.9919867955419
2024-01-19,11.80894058922594,134449.0491096272,203.93907530034534
2024-01-20,11.808681175318005,134414.1756799014,203.88617752934638
2024-01-21,11.80842176141007,134379.311295655,203.83329347898518
2024-01-22,11.808162347502135,134344.45595454174,203.78042314570285
2024-01-23,11.807902933594201,134309.60965421624,203.72756652594182
2024-01-24,11.807643519686266,134274.77239233308,203.67472361614443
