date,log_cpi_daily,cpi_daily,cpi_rebased_2015m1_100,log_cpi_rebased_2015m1_100
2020-10-12,4.654204823668727,105.02567285671523,106.90724028574436,4.671961545257987
2020-10-13,4.654097271079638,105.01437768110225,106.89574275356503,4.671853992668898
2020-10-14,4.653989718490548,105.00308372024924,106.88424645790846,4.671746440079808
2020-10-15,4.653882165901459,104.99179097402573,106.87275139864187,4.671638887490719
2020-10-16,4.65377461331237,104.980499442301,106.86125757563217,4.67153133490163
2020-10-17,4.65366706072328,104.96920912494434,106.84976498874632,4.67142378231254
2020-10-18,4.653559508134191,104.95792002182534,106.83827363785157,4.671316229723451
2020-10-19,4.653451955545102,104.94663213281332,106.82678352281489,4.671208677134361
2020-10-20,4.653344402956012,104.93534545777761,106.81529464350331,4.671101124545271
2020-10-21,4.653236850366923,104.92405999658784,106.80380699978407,4.670993571956182
2020-10-22,4.653129297777834,104.91277574911338,106.79232059152423,4.670886019367093
2020-10-23,4.653021745188745,104.90149271522368,106.78083541859091,4.670778466778005
2020-10-24,4.652914192599655,104.89021089478814,106.76935148085116,4.670670914188915
2020-10-25,4.652806640010566,104.87893028767643,106.75786877817231,4.670563361599826
2020-10-26,4.652699087421477,104.86765089375798,106.74638731042143,4.670455809010736
2020-10-27,4.652591534832387,104.85637271290224,106.73490707746566,4.670348256421646
2020-10-28,4.652483982243298,104.8450957449789,106.72342807917236,4.670240703832557
2020-10-29,4.652376429654209,104.83381998985745,106.71195031540867,4.670133151243469
2020-10-30,4.65226887706512,104.82254544740742,106.7004737860418,4.67002559865438
2020-10-31,4.6521613244760305,104.81127211749833,106.68899849093889,4.669918046065289
2020-11-01,4.6520537718869415,104.79999999999997,106.67752442996743,4.669810493476201
2020-11-02,4.652164909562334,104.81164787562801,106.68938098089174,4.669921631151594
2020-11-03,4.652276047237726,104.8232970458458,106.7012388495988,4.670032768826986
2020-11-04,4.652387184913119,104.83494751079726,106.71309803623504,4.670143906502378
2020-11-05,4.65249832258851,104.84659927062616,106.72495854094686,4.67025504417777
2020-11-06,4.6526094602639025,104.85825232547661,106.73682036388095,4.670366181853162
2020-11-07,4.652720597939295,104.86990667549246,106.74868350518373,4.670477319528555
2020-11-08,4.652831735614687,104.88156232081766,106.76054796500173,4.670588457203947
2020-11-09,4.65294287329008,104.89321926159617,106.77241374348148,4.6706995948793395
2020-11-10,4.653054010965471,104.90487749797188,106.78428084076945,4.670810732554731
2020-11-11,4.653165148640864,104.91653703008897,106.79614925701244,4.670921870230123
2020-11-12,4.653276286316256,104.92819785809138,106.8080189923569,4.671033007905516
2020-11-13,4.653387423991648,104.93985998212311,106.81989004694945,4.671144145580908
2020-11-14,4.653498561667041,104.95152340232822,106.83176242093676,4.671255283256301
2020-11-15,4.653609699342433,104.96318811885078,106.84363611446541,4.671366420931693
2020-11-16,4.653720837017826,104.97485413183486,106.8555111276821,4.671477558607085
2020-11-17,4.653831974693217,104.98652144142446,106.86738746073341,4.671588696282477
2020-11-18,4.6539431123686095,104.99819004776387,106.8792651137662,4.671699833957869
2020-11-19,4.654054250044002,105.00985995099714,106.89114408692708,4.671810971633261
2020-11-20,4.654165387719394,105.02153115126839,106.90302438036281,4.671922109308653
2020-11-21,4.654276525394787,105.0332036487218,106.9149059942201,4.672033246984046
2020-11-22,4.654387663070178,105.04487744350143,106.92678892864565,4.672144384659438
2020-11-23,4.6544988007455705,105.05655253575166,106.93867318378634,4.672255522334829
2020-11-24,4.654609938420963,105.06822892561662,106.95055875978893,4.672366660010222
2020-11-25,4.654721076096355,105.07990661324052,106.96244565680024,4.672477797685615
2020-11-26,4.654832213771748,105.0915855987676,106.97433387496704,4.672588935361007
2020-11-27,4.65494335144714,105.1032658823421,106.98622341443622,4.6727000730364
2020-11-28,4.6550544891225325,105.11494746410831,106.9981142753546,4.672811210711792
2020-11-29,4.655165626797924,105.12663034421041,107.01000645786894,4.672922348387183
2020-11-30,4.655276764473316,105.13831452279291,107.02189996212637,4.673033486062576
2020-12-01,4.655387902148709,105.15,107.03379478827367,4.673144623737969
2020-12-02,4.655440012873851,105.15547958552004,107.03937254226392,4.673196734463111
2020-12-03,4.655492123598993,105.16095945659269,107.04495058692257,4.673248845188253
2020-12-04,4.655544234324134,105.16643961323275,107.05052892226465,4.673300955913394
2020-12-05,4.655596345049276,105.17192005545527,107.05610754830548,4.673353066638535
2020-12-06,4.655648455774418,105.17740078327506,107.06168646506016,4.673405177363678
2020-12-07,4.6557005664995605,105.182881796707,107.06726567254381,4.67345728808882
2020-12-08,4.655752677224703,105.18836309576595,107.07284517077156,4.6735093988139615
2020-12-09,4.655804787949844,105.19384468046673,107.07842495975851,4.673561509539103
2020-12-10,4.655856898674986,105.1993265508244,107.08400503951998,4.673613620264246
2020-12-11,4.655909009400128,105.20480870685374,107.08958541007104,4.673665730989388
2020-12-12,4.65596112012527,105.21029114856965,107.09516607142679,4.673717841714529
2020-12-13,4.656013230850412,105.21577387598704,107.10074702360248,4.673769952439672
2020-12-14,4.6560653415755535,105.22125688912065,107.10632826661308,4.673822063164812
2020-12-15,4.656117452300696,105.22674018798561,107.11190980047398,4.6738741738899545
2020-12-16,4.656169563025838,105.2322237725967,107.11749162520026,4.6739262846150975
2020-12-17,4.65622167375098,105.23770764296879,107.12307374080703,4.67397839534024
2020-12-18,4.656273784476122,105.2431917991168,107.12865614730948,4.674030506065382
2020-12-19,4.656325895201264,105.2486762410556,107.13423884472274,4.674082616790523
2020-12-20,4.656378005926405,105.25416096880001,107.13982183306194,4.674134727515665
2020-12-21,4.656430116651547,105.25964598236509,107.14540511234235,4.674186838240807
2020-12-22,4.6564822273766895,105.26513128176565,107.15098868257908,4.674238948965949
2020-12-23,4.656534338101832,105.2706168670166,107.15657254378729,4.674291059691091
2020-12-24,4.656586448826974,105.2761027381328,107.16215669598212,4.674343170416233
2020-12-25,4.656638559552115,105.2815888951291,107.16774113917869,4.674395281141375
2020-12-26,4.656690670277257,105.28707533802056,107.1733258733923,4.674447391866517
2020-12-27,4.656742781002399,105.29256206682199,107.17891089863805,4.674499502591659
2020-12-28,4.656794891727541,105.29804908154827,107.18449621493109,4.6745516133168
2020-12-29,4.656847002452683,105.30353638221433,107.19008182228661,4.674603724041943
2020-12-30,4.656899113177825,105.30902396883496,107.19566772071967,4.674655834767084
2020-12-31,4.656951223902967,105.31451184142524,107.2012539102456,4.674707945492226
2021-01-01,4.657003334628109,105.32000000000001,107.20684039087953,4.674760056217369
2021-01-02,4.657070647316799,105.32708961098061,107.2140570144347,4.674827368906059
2021-01-03,4.65713796000549,105.33417969919805,107.22127412377655,4.67489468159475
2021-01-04,4.657205272694181,105.34127026468454,107.22849171893789,4.674961994283441
2021-01-05,4.657272585382872,105.34836130747203,107.23570979995121,4.675029306972131
2021-01-06,4.657339898071562,105.35545282759276,107.24292836684934,4.675096619660822
2021-01-07,4.657407210760253,105.36254482507881,107.25014741966494,4.675163932349512
2021-01-08,4.657474523448944,105.36963729996246,107.2573669584309,4.675231245038204
2021-01-09,4.657541836137635,105.37673025227564,107.26458698317963,4.675298557726894
2021-01-10,4.657609148826325,105.38382368205058,107.27180749394402,4.675365870415585
2021-01-11,4.657676461515016,105.3909175893194,107.27902849075674,4.675433183104275
2021-01-12,4.657743774203706,105.39801197411428,107.28624997365057,4.675500495792966
2021-01-13,4.657811086892398,105.40510683646744,107.29347194265826,4.675567808481657
2021-01-14,4.657878399581088,105.41220217641084,107.30069439781238,4.675635121170348
2021-01-15,4.657945712269779,105.41929799397673,107.30791733914573,4.675702433859039
2021-01-16,4.6580130249584695,105.42639428919725,107.31514076669104,4.675769746547729
2021-01-17,4.658080337647161,105.43349106210465,107.32236468048116,4.675837059236421
2021-01-18,4.658147650335851,105.4405883127309,107.32958908054859,4.67590437192511
2021-01-19,4.658214963024542,105.44768604110826,107.3368139669262,4.675971684613802
2021-01-20,4.6582822757132325,105.45478424726886,107.34403933964667,4.676038997302491
2021-01-21,4.658349588401924,105.461882931245,107.35126519874292,4.676106309991184
2021-01-22,4.6584169010906145,105.46898209306862,107.35849154424741,4.676173622679874
2021-01-23,4.658484213779305,105.476081732772,107.36571837619304,4.676240935368565
2021-01-24,4.6585515264679955,105.4831818503873,107.37294569461251,4.676308248057255
2021-01-25,4.658618839156686,105.49028244594669,107.38017349953861,4.676375560745946
2021-01-26,4.6586861518453775,105.49738351948243,107.38740179100415,4.676442873434637
2021-01-27,4.658753464534068,105.50448507102652,107.39463056904168,4.676510186123327
2021-01-28,4.658820777222759,105.51158710061124,107.40185983368411,4.6765774988120175
2021-01-29,4.658888089911449,105.51868960826874,107.40908958496416,4.676644811500709
2021-01-30,4.6589554026001405,105.52579259403133,107.41631982291466,4.676712124189399
2021-01-31,4.659022715288831,105.53289605793098,107.42355054756823,4.676779436878091
