date,log_m1_daily,m1_daily,m1_rebased_2015m1_100
2018-06-14,28.19596541274664,1759349778611.5144,141.89804678545497
2018-06-15,28.195890279957883,1759217598721.8298,141.88738598997327
2018-06-16,28.195815147169125,1759085428762.816,141.87672599543677
2018-06-17,28.195740014380366,1758953268733.7263,141.86606680178528
2018-06-18,28.195664881591608,1758821118633.8157,141.85540840895868
2018-06-19,28.19558974880285,1758688978462.3372,141.84475081689675
2018-06-20,28.19551461601409,1758556848218.5457,141.8340940255394
2018-06-21,28.195439483225332,1758424727901.6946,141.82343803482635
2018-06-22,28.195364350436574,1758292617511.0388,141.81278284469758
2018-06-23,28.195289217647815,1758160517045.832,141.80212845509288
2018-06-24,28.195214084859057,1758028426505.3289,141.79147486595213
2018-06-25,28.195138952070298,1757896345888.7834,141.7808220772151
2018-06-26,28.19506381928154,1757764275195.4502,141.77017008882177
2018-06-27,28.19498868649278,1757632214424.584,141.75951890071198
2018-06-28,28.194913553704023,1757500163575.439,141.74886851282562
2018-06-29,28.194838420915264,1757368122647.2698,141.73821892510253
2018-06-30,28.194763288126506,1757236091639.331,141.7275701374826
2018-07-01,28.194688155337747,1757104070550.8774,141.71692214990568
2018-07-02,28.19461302254899,1756972059381.1638,141.70627496231174
2018-07-03,28.19453788976023,1756840058129.445,141.69562857464066
2018-07-04,28.194462756971472,1756708066794.9756,141.68498298683232
2018-07-05,28.194387624182713,1756576085377.011,141.67433819882663
2018-07-06,28.194312491393955,1756444113874.8057,141.6636942105635
2018-07-07,28.194237358605196,1756312152287.615,141.65305102198286
2018-07-08,28.19416222581644,1756180200614.7002,141.64240863302513
2018-07-09,28.194087093027683,1756048258855.3037,141.6317670436292
2018-07-10,28.194011960238925,1755916327008.6873,141.62112625373555
2018-07-11,28.193936827450166,1755784405074.106,141.61048626328406
2018-07-12,28.193861694661408,1755652493050.8154,141.59984707221474
2018-07-13,28.19378656187265,1755520590938.0706,141.58920868046744
2018-07-14,28.19371142908389,1755388698735.127,141.57857108798214
2018-07-15,28.193636296295132,1755256816441.2402,141.56793429469886
2018-07-16,28.193561163506374,1755124944055.6655,141.55729830055745
2018-07-17,28.193486030717615,1754993081577.659,141.54666310549794
2018-07-18,28.193410897928857,1754861229006.476,141.5360287094603
2018-07-19,28.193335765140098,1754729386341.372,141.52539511238447
2018-07-20,28.19326063235134,1754597553581.6033,141.51476231421043
2018-07-21,28.19318549956258,1754465730726.4253,141.50413031487815
